,country,city,lat,lon,members,cluster,country2continent
2149,Germany,Berlin,52.52000046,13.38000011,3877,Purple (Software/Web/Mobile Development),EU
2157,Latvia,Riga,56.97000122,24.12999916,2499,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2158,United Kingdom,London,51.52000046,-0.289999992,57,Purple (Software/Web/Mobile Development),EU
2160,United Kingdom,London,51.52999878,-0.09000000400000001,95,Purple (Software/Web/Mobile Development),EU
2177,Spain,Barcelona,41.40000153,2.170000076,1101,Purple (Software/Web/Mobile Development),EU
2183,Sweden,Stockholm,59.33000183,18.06999969,738,Purple (Software/Web/Mobile Development),EU
2193,Netherlands,Amsterdam,52.36999893,4.889999866,1143,Pink (DevOps/Cloud Computing),EU
2197,United Kingdom,London,51.52000046,-0.100000001,2693,Purple (Software/Web/Mobile Development),EU
2204,Norway,Oslo,59.90999985,10.75,1849,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2216,Estonia,Tallinn,59.43999863,24.73999977,224,Purple (Software/Web/Mobile Development),EU
2217,United Kingdom,Maidstone,51.27000046,0.519999981,602,Purple (Software/Web/Mobile Development),EU
2218,France,Paris,48.86000061,2.339999914,359,Purple (Software/Web/Mobile Development),EU
2224,Spain,Madrid,40.41999817,-3.710000038,831,"Blue (Robotics, Arduino, DiY)",EU
2226,Poland,Warsaw,52.25999832,21.02000046,113,Purple (Software/Web/Mobile Development),EU
2230,Netherlands,Amsterdam,52.36999893,4.889999866,329,Purple (Software/Web/Mobile Development),EU
2231,France,Paris,48.86000061,2.339999914,2099,Purple (Software/Web/Mobile Development),EU
2236,Germany,Hamburg,53.54999924,10.0,984,Pink (DevOps/Cloud Computing),EU
2241,France,Bordeaux,44.84000015,-0.579999983,944,"Aqua (Online Marketing, WordPress)",EU
2242,United Kingdom,London,51.50999832,-0.09000000400000001,443,"Aqua (Online Marketing, WordPress)",EU
2248,United Kingdom,London,51.52000046,-0.100000001,2153,"Gray (Agile, Scrum)",EU
2261,France,Paris,48.86000061,2.339999914,3818,Purple (Software/Web/Mobile Development),EU
2262,United Kingdom,London,51.52000046,-0.100000001,4129,Orange (Big Data/Data Science),EU
2274,Sweden,Malmö,55.61000061,13.02000046,1256,Purple (Software/Web/Mobile Development),EU
2280,United Kingdom,London,51.52000046,-0.119999997,879,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2281,Germany,Köln,50.95000076,6.96999979,644,Purple (Software/Web/Mobile Development),EU
2284,Norway,Oslo,59.90999985,10.75,29,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2297,France,Paris,48.86000061,2.339999914,2890,"Gray (Agile, Scrum)",EU
2298,United Kingdom,Norwich,52.63999939,1.299999952,1561,Purple (Software/Web/Mobile Development),EU
2301,Germany,München,48.13999939,11.57999992,456,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2302,United Kingdom,London,51.52000046,-0.09000000400000001,1706,Purple (Software/Web/Mobile Development),EU
2304,United Kingdom,London,51.52000046,-0.09000000400000001,1573,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2312,Netherlands,Amsterdam,52.36999893,4.889999866,5454,"Blue (Robotics, Arduino, DiY)",EU
2320,United Kingdom,London,51.52000046,-0.100000001,224,Purple (Software/Web/Mobile Development),EU
2324,Switzerland,Zürich,47.38000107,8.539999962000001,205,Orange (Big Data/Data Science),EU
2327,United Kingdom,London,51.52999878,-0.079999998,217,Purple (Software/Web/Mobile Development),EU
2328,United Kingdom,London,51.52999878,-0.109999999,12544,"Blue (Robotics, Arduino, DiY)",EU
2329,Norway,Bergen,60.38000107,5.340000153,207,"Gray (Agile, Scrum)",EU
2331,United Kingdom,Manchester,53.47999954,-2.24000001,1457,"Gray (Agile, Scrum)",EU
2338,France,Paris,48.86000061,2.339999914,383,Purple (Software/Web/Mobile Development),EU
2339,United Kingdom,Bristol,51.45000076,-2.599999905,965,Purple (Software/Web/Mobile Development),EU
2347,Sweden,Stockholm,59.33000183,18.06999969,3545,Purple (Software/Web/Mobile Development),EU
2348,Switzerland,Zürich,47.38000107,8.539999962000001,1972,"Blue (Robotics, Arduino, DiY)",EU
2349,United Kingdom,London,51.52000046,-0.140000001,556,Purple (Software/Web/Mobile Development),EU
2362,United Kingdom,Manchester,53.47999954,-2.24000001,967,"Aqua (Online Marketing, WordPress)",EU
2373,Germany,Berlin,52.52000046,13.38000011,1387,Purple (Software/Web/Mobile Development),EU
2377,Germany,Saarbr√ºcken,49.25,6.96999979,82,Purple (Software/Web/Mobile Development),EU
2390,Netherlands,Utrecht,52.09999847,5.110000134,1035,Purple (Software/Web/Mobile Development),EU
2393,Germany,Leipzig,51.34999847,12.39999962,228,Orange (Big Data/Data Science),EU
2394,Hungary,Budapest,47.50999832,19.07999992,1652,"Gray (Agile, Scrum)",EU
2399,United Kingdom,London,51.52000046,-0.100000001,865,"Blue (Robotics, Arduino, DiY)",EU
2401,United Kingdom,Bristol,51.45000076,-2.599999905,1215,Orange (Big Data/Data Science),EU
2404,Germany,Kaiserslautern,49.45000076,7.75,42,Purple (Software/Web/Mobile Development),EU
2405,United Kingdom,Cambridge,52.22999954,0.150000006,37,Orange (Big Data/Data Science),EU
2406,Netherlands,Amsterdam,52.36999893,4.889999866,133,"Blue (Robotics, Arduino, DiY)",EU
2407,Belgium,Brussels,50.83000183,4.329999924,1727,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2411,Germany,Berlin,52.52000046,13.38000011,2031,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2428,Norway,Oslo,59.90999985,10.75,625,"Gray (Agile, Scrum)",EU
2429,United Kingdom,London,51.50999832,-0.200000003,653,"Aqua (Online Marketing, WordPress)",EU
2430,United Kingdom,Coventry,52.40999985,-1.50999999,57,Purple (Software/Web/Mobile Development),EU
2434,France,Paris,48.86000061,2.339999914,2244,Purple (Software/Web/Mobile Development),EU
2444,France,Nice,43.70000076,7.2699999810000016,297,Purple (Software/Web/Mobile Development),EU
2454,Netherlands,Amsterdam,52.36999893,4.889999866,518,Purple (Software/Web/Mobile Development),EU
2455,Germany,Köln,50.95000076,6.96999979,707,Purple (Software/Web/Mobile Development),EU
2461,Switzerland,Zürich,47.38000107,8.539999962000001,176,Purple (Software/Web/Mobile Development),EU
2467,Slovenia,Ljubljana,46.06000137,14.51000023,1954,Purple (Software/Web/Mobile Development),EU
2468,Spain,Madrid,40.41999817,-3.710000038,1881,"Blue (Robotics, Arduino, DiY)",EU
2469,Sweden,Stockholm,59.33000183,18.06999969,660,Orange (Big Data/Data Science),EU
2472,Norway,Trondheim,63.43999863,10.39999962,446,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2475,France,Paris,48.86000061,2.339999914,1671,Purple (Software/Web/Mobile Development),EU
2476,United Kingdom,Birmingham,52.47999954,-1.909999967,875,Purple (Software/Web/Mobile Development),EU
2485,United Kingdom,Bristol,51.45999908,-2.589999914,766,Purple (Software/Web/Mobile Development),EU
2487,United Kingdom,Cambridge,52.20000076,0.119999997,1,Orange (Big Data/Data Science),EU
2489,France,Paris,48.86000061,2.339999914,742,"Blue (Robotics, Arduino, DiY)",EU
2492,Denmark,Copenhagen,55.68000031,12.56999969,446,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2497,Finland,Helsinki,60.16999817,24.94000053,354,Purple (Software/Web/Mobile Development),EU
2502,Hungary,Budapest,47.50999832,19.07999992,2315,Purple (Software/Web/Mobile Development),EU
2508,France,Paris,48.86000061,2.339999914,1670,Purple (Software/Web/Mobile Development),EU
2518,United Kingdom,London,51.52000046,-0.180000007,6610,Orange (Big Data/Data Science),EU
2519,Spain,Madrid,40.41999817,-3.710000038,507,Purple (Software/Web/Mobile Development),EU
2524,United Kingdom,Birmingham,52.47999954,-1.899999976,405,Orange (Big Data/Data Science),EU
2526,United Kingdom,London,51.52000046,-0.100000001,287,Orange (Big Data/Data Science),EU
2530,Norway,Oslo,59.90999985,10.75,758,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2534,Sweden,Gothenburg,57.72000122,12.01000023,657,Purple (Software/Web/Mobile Development),EU
2535,France,Paris,48.86000061,2.339999914,619,Orange (Big Data/Data Science),EU
2540,Italy,Milano,45.45999908,9.18999958,844,Pink (DevOps/Cloud Computing),EU
2543,Switzerland,Basel,47.56999969,7.579999924,432,Purple (Software/Web/Mobile Development),EU
2544,United Kingdom,London,51.50999832,-0.129999995,354,Purple (Software/Web/Mobile Development),EU
2547,Estonia,Tallinn,59.43999863,24.73999977,483,Purple (Software/Web/Mobile Development),EU
2553,United Kingdom,Woodford Green,51.59999847,0.039999999,151,Orange (Big Data/Data Science),EU
2554,France,Lille,50.63999939,3.069999933,385,Purple (Software/Web/Mobile Development),EU
2561,France,Paris,48.86000061,2.339999914,2690,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2567,Sweden,Stockholm,59.33000183,18.06999969,4203,Purple (Software/Web/Mobile Development),EU
2570,Belgium,Brussels,50.83000183,4.329999924,729,Orange (Big Data/Data Science),EU
2576,Sweden,Gothenburg,57.72000122,12.01000023,294,Purple (Software/Web/Mobile Development),EU
2585,United Kingdom,London,51.52000046,-0.129999995,1342,"Gray (Agile, Scrum)",EU
2588,Switzerland,Zürich,47.38000107,8.539999962000001,194,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2590,Denmark,Herning,56.13000107,8.970000267,1407,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2593,Netherlands,Utrecht,52.09999847,5.110000134,356,Purple (Software/Web/Mobile Development),EU
2594,Netherlands,Utrecht,52.09999847,5.110000134,266,Purple (Software/Web/Mobile Development),EU
2602,United Kingdom,London,51.52000046,-0.140000001,4743,Pink (DevOps/Cloud Computing),EU
2607,United Kingdom,Liverpool,53.40000153,-2.980000019,336,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2617,Spain,Madrid,40.41999817,-3.710000038,485,Purple (Software/Web/Mobile Development),EU
2621,United Kingdom,Bristol,51.45000076,-2.609999895,30,Purple (Software/Web/Mobile Development),EU
2628,Netherlands,Amsterdam,52.36999893,4.889999866,565,"Gray (Agile, Scrum)",EU
2632,France,Paris,48.86000061,2.339999914,426,"Aqua (Online Marketing, WordPress)",EU
2640,United Kingdom,London,51.52000046,-0.100000001,155,Purple (Software/Web/Mobile Development),EU
2644,Netherlands,Amsterdam,52.36999893,4.889999866,1183,Orange (Big Data/Data Science),EU
2656,United Kingdom,London,51.52000046,-0.09000000400000001,2281,Pink (DevOps/Cloud Computing),EU
2658,Sweden,Malmö,55.61000061,13.02000046,124,Orange (Big Data/Data Science),EU
2660,United Kingdom,Cambridge,52.20000076,0.119999997,828,"Blue (Robotics, Arduino, DiY)",EU
2661,United Kingdom,London,51.50999832,-0.129999995,762,"Aqua (Online Marketing, WordPress)",EU
2662,Netherlands,Amsterdam,52.36999893,4.889999866,801,Purple (Software/Web/Mobile Development),EU
2665,United Kingdom,London,51.52000046,-0.159999996,502,Purple (Software/Web/Mobile Development),EU
2674,Sweden,Gothenburg,57.72000122,12.01000023,592,Purple (Software/Web/Mobile Development),EU
2675,Germany,Berlin,52.52000046,13.38000011,8368,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2676,Germany,Hamburg,53.54999924,10.0,128,Purple (Software/Web/Mobile Development),EU
2679,Poland,Warsaw,52.25999832,21.02000046,1814,Orange (Big Data/Data Science),EU
2682,Germany,Frankfurt,50.11999893,8.680000305,583,Pink (DevOps/Cloud Computing),EU
2692,Germany,München,48.13999939,11.57999992,903,"Blue (Robotics, Arduino, DiY)",EU
2697,Switzerland,Zürich,47.38000107,8.539999962000001,748,"Aqua (Online Marketing, WordPress)",EU
2703,United Kingdom,Twickenham,51.45999908,-0.319999993,532,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2706,Sweden,Stockholm,59.33000183,18.06999969,2655,Purple (Software/Web/Mobile Development),EU
2708,Norway,Bergen,60.38000107,5.340000153,173,"Aqua (Online Marketing, WordPress)",EU
2709,Norway,Bergen,60.38000107,5.340000153,886,Purple (Software/Web/Mobile Development),EU
2712,Italy,Roma,41.90000153,12.47999954,1060,Purple (Software/Web/Mobile Development),EU
2720,Poland,Kraków,50.06000137,19.95999908,1854,Orange (Big Data/Data Science),EU
2721,Spain,Madrid,40.41999817,-3.710000038,1757,"Aqua (Online Marketing, WordPress)",EU
2732,Germany,L√ºbeck,53.86999893,10.65999985,95,Pink (DevOps/Cloud Computing),EU
2735,United Kingdom,London,51.50999832,-0.09000000400000001,8474,Orange (Big Data/Data Science),EU
2761,United Kingdom,London,51.5,-0.140000001,866,Purple (Software/Web/Mobile Development),EU
2782,Germany,Berlin,52.52000046,13.38000011,2177,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2784,Netherlands,Utrecht,52.09999847,5.110000134,114,Purple (Software/Web/Mobile Development),EU
2787,Germany,Hamburg,53.54999924,10.0,326,Purple (Software/Web/Mobile Development),EU
2788,United Kingdom,Edinburgh,55.95999908,-3.220000029,382,"Aqua (Online Marketing, WordPress)",EU
2792,Germany,München,48.13999939,11.57999992,2827,"Blue (Robotics, Arduino, DiY)",EU
2793,Netherlands,Utrecht,52.09999847,5.110000134,2454,"Gray (Agile, Scrum)",EU
2798,United Kingdom,London,51.52000046,-0.09000000400000001,1903,"Gray (Agile, Scrum)",EU
2799,United Kingdom,London,51.50999832,-0.129999995,599,Orange (Big Data/Data Science),EU
2800,Germany,München,48.13999939,11.57999992,2509,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2801,United Kingdom,London,51.52000046,-0.100000001,251,Purple (Software/Web/Mobile Development),EU
2810,Netherlands,Amsterdam,52.36999893,4.889999866,1223,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2811,United Kingdom,London,51.52000046,-0.100000001,1758,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2817,Norway,Porsgrunn-Skien,59.15000153,9.659999847,237,Purple (Software/Web/Mobile Development),EU
2821,Austria,Graz,47.08000183,15.42000008,262,Purple (Software/Web/Mobile Development),EU
2833,Germany,Hamburg,53.54999924,10.0,935,Purple (Software/Web/Mobile Development),EU
2843,Germany,München,48.13999939,11.57999992,279,Purple (Software/Web/Mobile Development),EU
2845,Switzerland,Geneva,46.20999908,6.139999866,133,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2846,Spain,Madrid,40.41999817,-3.710000038,3786,Purple (Software/Web/Mobile Development),EU
2851,Portugal,Lisbon,38.72000122,-9.140000342999999,681,Purple (Software/Web/Mobile Development),EU
2854,Portugal,Lisbon,38.72000122,-9.140000342999999,1320,"Aqua (Online Marketing, WordPress)",EU
2856,Switzerland,Zürich,47.38000107,8.539999962000001,122,Purple (Software/Web/Mobile Development),EU
2858,Germany,Berlin,52.52000046,13.38000011,913,Purple (Software/Web/Mobile Development),EU
2865,United Kingdom,Guildford,51.25,-0.579999983,605,Purple (Software/Web/Mobile Development),EU
2867,Netherlands,Eindhoven,51.43999863,5.46999979,431,"Blue (Robotics, Arduino, DiY)",EU
2868,Germany,Berlin,52.52000046,13.38000011,1145,Purple (Software/Web/Mobile Development),EU
2879,Sweden,Stockholm,59.33000183,18.06999969,2557,Pink (DevOps/Cloud Computing),EU
2880,Serbia,Belgrade,44.83000183,20.5,1317,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2893,Norway,Oslo,59.90999985,10.75,2580,"Blue (Robotics, Arduino, DiY)",EU
2894,Czechia,Prague,50.08000183,14.43000031,38,"Gray (Agile, Scrum)",EU
2896,United Kingdom,Liverpool,53.38999939,-2.980000019,628,Purple (Software/Web/Mobile Development),EU
2899,Spain,Barcelona,41.40000153,2.170000076,576,Purple (Software/Web/Mobile Development),EU
2901,Netherlands,Rijswijk,52.04999924,4.360000134,405,Purple (Software/Web/Mobile Development),EU
2902,Norway,Oslo,59.90999985,10.75,244,Purple (Software/Web/Mobile Development),EU
2908,France,Paris,48.86000061,2.339999914,935,Purple (Software/Web/Mobile Development),EU
2910,United Kingdom,London,51.50999832,-0.140000001,1250,Orange (Big Data/Data Science),EU
2918,Sweden,Gothenburg,57.72000122,12.01000023,752,Purple (Software/Web/Mobile Development),EU
2920,Spain,Barcelona,41.40000153,2.170000076,711,Orange (Big Data/Data Science),EU
2922,Austria,Vienna,48.22000122,16.37000084,133,Purple (Software/Web/Mobile Development),EU
2933,United Kingdom,London,51.52000046,-0.100000001,788,Orange (Big Data/Data Science),EU
2937,Germany,Gera,50.88000107,12.07999992,91,Purple (Software/Web/Mobile Development),EU
2941,Ireland,Dublin,53.33000183,-6.25,692,Pink (DevOps/Cloud Computing),EU
2943,Sweden,Stockholm,59.33000183,18.06999969,747,Purple (Software/Web/Mobile Development),EU
2948,Spain,Madrid,40.41999817,-3.710000038,2561,"Aqua (Online Marketing, WordPress)",EU
2951,United Kingdom,London,51.52000046,-0.079999998,1714,Purple (Software/Web/Mobile Development),EU
2952,Spain,Barcelona,41.40000153,2.170000076,1177,Purple (Software/Web/Mobile Development),EU
2956,Netherlands,Utrecht,52.09999847,5.110000134,425,Purple (Software/Web/Mobile Development),EU
2961,Portugal,Lisbon,38.72000122,-9.140000342999999,1829,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
2963,Netherlands,Amsterdam,52.36999893,4.889999866,370,Purple (Software/Web/Mobile Development),EU
2964,Germany,Stuttgart,48.79000092,9.18999958,1150,Purple (Software/Web/Mobile Development),EU
2976,United Kingdom,London,51.52000046,-0.09000000400000001,1056,Pink (DevOps/Cloud Computing),EU
2977,Germany,Berlin,52.52000046,13.38000011,502,Purple (Software/Web/Mobile Development),EU
2983,France,Paris,48.86000061,2.339999914,139,Purple (Software/Web/Mobile Development),EU
2986,France,Paris,48.86000061,2.339999914,301,Purple (Software/Web/Mobile Development),EU
2991,Sweden,Stockholm,59.33000183,18.06999969,1037,"Gray (Agile, Scrum)",EU
2992,United Kingdom,London,51.52000046,-0.100000001,4667,Purple (Software/Web/Mobile Development),EU
2998,France,Paris,48.86000061,2.339999914,477,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
3001,Hungary,Budapest,47.50999832,19.07999992,793,Pink (DevOps/Cloud Computing),EU
3005,United Kingdom,Belfast,54.54999924,-5.909999847000001,161,Purple (Software/Web/Mobile Development),EU
